,project_websummary,project_title,project_no,project_website,year_of_finance,lead_partner_country,type_of_beneficiary,country,themes,keywords,habitats,species,base_url,project_url,project_id,Unnamed: 0_x,area_code,area_name,area_type,postcode,clean_postcode,id,latitude,longitude,Unnamed: 0_y,coordinator,total_budget,eu_contribution,background
10,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,308.0,UK0012566,Kenfig/ Cynffig,SCI,CF33 4PT,CF33 4PT,1473786,51.517436,-3.726829,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
11,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,325.0,UK0020019,Carmarthen Bay Dunes/ Twyni Bae Caerfyrddin,SCI,SA33 4RS,SA33 4RS,409161,51.744268974126705,-4.476426851623099,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
12,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,326.0,UK0020021,Y Twyni o Abermenai i Aberffraw/ Abermenai to Aberffraw Dunes,SCI,LL61 6SG,LL61 6SG,885565,53.160517,-4.367296,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
13,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,322.0,UK0014790,Cors Caron,SCI,SY25 6JF,SY25 6JF,226651,52.239931835463295,-3.92265085605674,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
14,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,323.0,UK0014791,Cors Fochno,SCI,SY24 5EJ,SY24 5EJ,226868,52.491013,-4.013065,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
15,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,324.0,UK0014792,Rhos Goch,SCI,HR3 6HN,HR3 6HN,1052409,52.127743504734894,-3.16361003705342,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
16,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,316.0,UK0012912,"Fenn`s, Whixall, Bettisfield, Wem and Cadney Mosses",SCI,SY13 2RT,SY13 2RT,232362,52.914037,-2.754735,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
17,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,314.0,UK0012884,Corsydd Môn/ Anglesey Fens,SCI,LL77 7UT,LL77 7UT,883358,53.318744,-4.31162,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
18,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,317.0,UK0012926,Berwyn a Mynyddoedd de Clwyd/ Berwyn and South Clwyd Mountains,SCI,LL23 7DF,LL23 7DF,894872,52.82541807869121,-3.64468303524037,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
19,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,310.0,UK0012727,Wye Valley Woodlands/ Coetiroedd Dyffryn Gwy,SCI,NP16 7PT,NP16 7PT,676168,51.6547863985126,-2.6657464614905297,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
20,index.cfm?fuseaction=search.dspPage&n_proj_id=64,Natura 2000 sites in Wales - Integrating monitoring with management planning:  a demonstration of good practice on Natura 2000 sites in Wales,LIFE95 NAT/UK/000821,,1995,UK,,United Kingdom,Information - Governance ~ Environmental training - Capacity building /,coastal area / decision making support / forest ecosystem / monitoring system / protected area / survey /,Specific (i.e.for technical reasons or specific issue) /,None or non applicable /,http://ec.europa.eu/environment/life/project/Projects/,http://ec.europa.eu/environment/life/project/Projects/index.cfm?fuseaction=search.dspPage&n_proj_id=64,64,309.0,UK0012685,Gower Commons/ Tiroedd Comin Gwyr,SCI,SA3 1LD,SA3 1LD,411290,51.579047206157,-4.17380288169991,196,Countryside Council for Wales,786000.0,393000.0,"The main objective of this project is to develop a monitoring methodology for all the terrestrial habitat types listed in Annex I of the Habitats Directive which are found within the proposed NATURA 2000 sites in Wales. This will include seven 'priority' habitat types, such as fixed coastal dunes, ravine and alluvial forests and yew woodlands, raised and blanket bogs and calcareous fens, plus a further 18 habitat types ranging from sea cliffs, heaths and grasslands, to oak and beech woodlands and open mountain habitats. These habitats occur in a series of 20 potential NATURA 2000 sites throughout Wales, for which monitoring programmes and baseline data will be produced. The final output from the work will be a series of publications on the monitoring methodology and training in its application for the benefit of NATURA 2000 site managers elsewhere in the Community.The effectiveness of the Habitats Directive in ensuring the protection of those habitat types and species of European importance listed in its annexes I and II can only be judged if the habitats and species are monitored adequately. While there already exists some experience on the monitoring of a range of habitat types, no work has, as yet, been undertaken to develop standards for monitoring in support of the Directive. As the network of Special Areas of Conservation (NATURA 2000) will form a vital foundation for the conservation of these habitats and species, it is important that monitoring programmes are developed to determine their favourable conservation status. 

By targeting the proposed SACs in Wales, this project aims to develop a standardised and efficient habitat monitoring programme linked with management plans for NATURA 2000 sites in the Region which can act as a demonstration tool for other areas within the EU."
